acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
lqs::declarations::model::ScopeNode 39 3.3 15.7 0 1 0 0 0 0 7 0 0 0 2 0 0 0 4 314 0 114 4 3 20 0 19 0 0 0 69 0 0 0 28 0 0 0
lqs::declarations::model::ScopeNode::RelationLevel 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
lqs::declarations::model::SkeletonNames 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
lqs::declarations::model::SkeletonNode 0 1 3 0 1 0 0 0 0 0 0 0 0 2 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
lqs::declarations::model::TypeNode 0 1 3 0 1.5 0 0 0 0 2 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 2 0 0 0 6 0 0 0 4 0 0 0
lqs::declarations::model::ValueNode 22 2.75 9.96428571428571 0 0.785714285714286 0 0 0 0 3 0 0 0 2 0 0 0 5 279 0 55 9 0 28 0 26 0 0 0 110 0 0 0 15 0 0 0
lqs::declarations::model::VariableNode 19 1.6875 6.5625 0 1.375 0 0 0 0 4 0 0 0 2 0 0 0 4 105 0 15 5 0 16 0 16 0 0 0 72 0 0 0 16 0 0 0
lqs::declarations::model::VariableReferenceNode 0 1.75 5.25 0 1 0 0 0 0 3 0 0 0 2 0 0 0 4 21 0 11 1 0 4 0 4 0 0 0 11 0 0 0 12 0 0 0
lqs::declarations::modelvisitor::DefaultVisitor 15 1 6.11111111111111 0 1.88888888888889 0 0 0 0 0 0 0 0 0 0 0 0 18 110 0 16 0 0 18 0 17 0 0 0 18 0 0 0 0 0 0 0
lqs::declarations::modelvisitor::EjbDependencyVisitor 1 2.4 18 0 1 0 0 0 0 1 0 0 0 2 0 0 0 2 90 0 31 0 0 5 0 2 0 0 0 21 0 0 0 2 0 0 0
lqs::declarations::modelvisitor::EjbInterceptorVisitor 1 2.5 16.75 0 1.75 0 0 0 0 4 0 0 0 1 0 0 0 1 134 0 37 6 0 8 0 4 0 0 0 41 0 0 0 4 0 0 0
lqs::declarations::modelvisitor::EjbInterceptorVisitor2 0 1 30 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 30 0 30 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
lqs::declarations::modelvisitor::EJBVisitor 4 2.8125 16.4375 0 2 0 0 0 0 9 0 0 0 1 0 0 0 1 263 0 60 7 2 16 0 7 0 0 0 84 0 0 0 9 0 0 0
lqs::declarations::modelvisitor::JavaPersitanceVisitor 0 3 14.5 0 2 0 0 0 0 2 0 0 0 1 0 0 0 2 29 0 25 4 0 2 0 2 0 0 0 7 0 0 0 4 0 0 0
lqs::declarations::modelvisitor::XmlVisitor 1 2 16 0 1.9 0 0 0 0 7 0 0 0 1 0 0 0 4 160 0 50 2 0 10 0 9 0 0 0 63 0 0 0 28 0 0 0
lqs::dependencies::analyzer::AnalyzerConfigurator 5 1.7 6.5 0 0.4 0 0 0 0 0 0 0 0 0 0 0 0 1 65 0 32 7 0 10 6 3 0 0 0 33 0 0 0 0 0 0 0
lqs::dependencies::analyzer::AnnotationCounter 1 4 15.8 0 0.8 0 0 0 0 2 0 0 0 0 0 0 0 1 79 0 32 4 0 5 0 2 0 0 0 25 0 0 0 2 0 0 0
lqs::dependencies::analyzer::AnnotationType 6 1.71428571428571 6.57142857142857 0 1.42857142857143 0 0 0 0 0 0 0 0 0 0 0 0 1 46 0 17 3 0 7 0 7 0 0 0 17 0 0 0 0 0 0 0
lqs::dependencies::analyzer::EJBDependencyAnalyzer 11 1.90909090909091 10.9090909090909 0 1.36363636363636 0 0 0 0 5 0 0 0 0 0 0 0 1 120 0 35 10 0 11 3 5 0 0 0 51 0 0 0 5 0 0 0
lqs::dependencies::analyzer::InjectionAnalyzer 2 5.07142857142857 21 0 1.64285714285714 0 0 0 0 5 0 0 0 0 0 0 0 1 294 0 64 3 0 14 0 4 0 0 0 103 0 0 0 5 0 0 0
lqs::dependencies::analyzer::InjectionLocator 18 3.8 17.4 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 261 0 44 10 0 15 0 8 0 0 0 70 0 0 0 2 0 0 0
lqs::dependencies::analyzer::PersistenceAnalyzer 1 6.46153846153846 32.7692307692308 0 1.38461538461538 0 0 0 0 9 0 0 0 0 0 0 0 2 426 0 123 18 0 13 0 4 0 0 0 92 0 0 0 18 0 0 0
