acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
CfiExprEvalContext 1 0 0 0 0 0 0 0 0 173 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
CFSICacheEnt 5 0 0 0 0 0 0 0 0 173 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
misc 0 1 5 0 2 0 0 0 0 174 0 0 0 0 0 0 0 4 20 0 8 0 0 4 0 4 0 0 0 14 0 0 0 696 0 0 0
priv_d3basics 8 1.1 103.4 0 2.3 0 0 0 0 175 0 0 0 0 0 0 0 10 1034 0 464 0 0 10 0 10 0 0 0 40 0 0 0 1750 0 0 0
_GExpr 0 0 0 0 0 0 0 0 0 175 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
RegSummary 3 0 0 0 0 0 0 0 0 175 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
GXResult 3 0 0 0 0 0 0 0 0 175 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
priv_misc 0 1 5 0 2 0 0 0 0 175 0 0 0 0 0 0 0 4 20 0 8 0 0 4 0 4 0 0 0 14 0 0 0 700 0 0 0
MaybeULong 13 0 0 0 0 0 0 0 0 175 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
priv_readdwarf 0 1 1 0 6 0 0 0 0 175 0 0 0 0 0 0 0 3 3 0 1 0 0 3 0 3 0 0 0 3 0 0 0 525 0 0 0
priv_readdwarf3 0 1 1 0 13 0 0 0 0 175 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 175 0 0 0
priv_readelf 2 1 1 0 1.5 0 0 0 0 175 0 0 0 0 0 0 0 2 2 0 1 0 0 2 0 2 0 0 0 2 0 0 0 350 0 0 0
priv_readmacho 2 3 16 0 1.5 0 0 0 0 175 0 0 0 0 0 0 0 2 32 0 31 0 0 2 0 2 0 0 0 5 0 0 0 350 0 0 0
priv_readstabs 0 1 1 0 5 0 0 0 0 175 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 175 0 0 0
priv_readxcoff 2 1 1 0 2 0 0 0 0 175 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 175 0 0 0
priv_storage 13 1 35.3333333333333 0 2.625 0 0 0 0 178 0 0 0 0 0 0 0 24 848 0 155 0 0 24 0 24 0 0 0 162 0 0 0 4272 0 0 0
DiSym 8 0 0 0 0 0 0 0 0 178 0 0 0 0 0 0 0 0 0 0 0 6 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0
DiLoc 9 0 0 0 0 0 0 0 0 178 0 0 0 0 0 0 0 0 0 0 0 5 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0
CfiExpr 15 0 0 0 0 0 0 0 0 178 0 0 0 0 0 0 0 0 0 0 0 14 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0
CfiExpr::@22 0 0 0 0 0 0 0 0 0 178 0 0 0 0 0 0 0 0 0 0 0 6 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0
CfiExpr::@22::@23 0 0 0 0 0 0 0 0 0 178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CfiExpr::@22::@24 0 0 0 0 0 0 0 0 0 178 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
CfiExpr::@22::@25 0 0 0 0 0 0 0 0 0 178 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
CfiExpr::@22::@26 0 0 0 0 0 0 0 0 0 178 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
CfiExpr::@22::@27 0 0 0 0 0 0 0 0 0 178 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
