acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
ReplaceAutoPtrMatchers 4 1 6.5 0 0.5 0 0 0 0 32 0 0 0 0 0 0 0 2 26 0 14 5 0 4 5 4 0 0 0 10 0 0 0 64 0 0 0
ClangModernize 0 2.32142857142857 10.3214285714286 0 2.78571428571429 0 0 0 0 35 0 0 0 0 0 0 0 8 289 0 172 9 0 28 9 28 0 0 0 94 0 0 0 280 0 0 0
UseAuto 0 1 1 0 2 0 0 0 0 35 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 0 35 0 0 0
'@70::UseAutoFactory' 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
UseAutoTransform 0 1.5 13.5 0 1.5 0 0 0 0 36 0 0 0 1 0 0 0 1 27 0 25 0 0 2 0 2 0 0 0 7 0 0 0 36 0 0 0
IteratorReplacer 1 4.5 28.5 0 2 0 0 0 0 37 0 0 0 1 0 0 0 1 57 0 55 2 0 2 0 2 0 0 0 9 0 0 0 37 0 0 0
NewReplacer 0 4.5 35 0 2 0 0 0 0 38 0 0 0 1 0 0 0 2 70 0 68 2 0 2 0 2 0 0 0 10 0 0 0 76 0 0 0
UseAutoMatchers 3 2.83333333333333 21 0 1.66666666666667 0 0 0 0 39 0 0 0 0 0 0 0 6 126 0 29 3 0 6 3 6 0 0 0 13 0 0 0 234 0 0 0
'@49::MacroArgUsageVisitor' 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
'@49::CastSequenceVisitor' 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
NullptrActions 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
NullptrFixer 0 1 9 0 2 0 0 0 0 40 0 0 0 1 0 0 0 1 18 0 10 3 0 2 0 2 0 0 0 8 0 0 0 40 0 0 0
NullptrMatchers 2 1.33333333333333 10.3333333333333 0 1.33333333333333 0 0 0 0 40 0 0 0 0 0 0 0 3 31 0 21 1 0 3 1 3 0 0 0 4 0 0 0 120 0 0 0
UseNullptr 0 1 1 0 3 0 0 0 0 40 0 0 0 0 0 0 0 2 2 0 1 1 0 2 1 2 0 0 0 2 0 0 0 80 0 0 0
'@45::UseNullptrFactory' 0 0 0 0 0 0 0 0 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
UseNullptrTransform 0 2 13 0 1.5 0 0 0 0 40 0 0 0 1 0 0 0 1 26 0 24 0 0 2 0 2 0 0 0 5 0 0 0 40 0 0 0
Query 0 0 0 0 0 0 0 0 0 40 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
clang::query::@5::CollectBoundNodes 0 0 0 0 0 0 0 0 0 40 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
clang::query::Query 11 1 1 0 1 0 0 0 0 40 0 0 0 1 0 0 0 1 3 0 1 1 6 3 1 3 0 0 0 5 0 0 0 40 0 0 0
clang::query::InvalidQuery 0 1 2 0 1.33333333333333 0 0 0 0 41 0 0 0 2 0 0 0 3 6 0 4 1 0 3 1 3 0 0 0 4 0 0 0 123 0 0 0
clang::query::NoOpQuery 0 1 1.66666666666667 0 1 0 0 0 0 41 0 0 0 2 0 0 0 3 5 0 3 0 0 3 0 3 0 0 0 4 0 0 0 123 0 0 0
clang::query::HelpQuery 0 1 6 0 1 0 0 0 0 41 0 0 0 2 0 0 0 3 18 0 16 0 0 3 0 3 0 0 0 4 0 0 0 123 0 0 0
clang::query::MatchQuery 0 4.66666666666667 22.3333333333333 0 1.33333333333333 0 0 0 0 42 0 0 0 2 0 0 0 3 67 0 64 1 0 3 1 3 0 0 0 10 0 0 0 126 0 0 0
clang::query::LetQuery 0 1.33333333333333 3.66666666666667 0 1.66666666666667 0 0 0 0 42 0 0 0 2 0 0 0 3 11 0 8 2 0 3 2 3 0 0 0 6 0 0 0 126 0 0 0
clang::query::SetQueryKind 0 0 0 0 0 0 0 0 0 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
'clang::query::SetQueryKind< bool >' 0 0 0 0 0 0 0 0 0 42 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
'clang::query::SetQueryKind< OutputKind >' 0 0 0 0 0 0 0 0 0 42 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
clang::query::SetQuery 0 1 3 0 1.66666666666667 0 0 0 0 42 0 0 0 2 0 0 0 3 9 0 4 2 0 3 2 3 0 0 0 3 0 0 0 126 0 0 0
QueryParser 0 0 0 0 0 0 0 0 0 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
clang::query::QueryParser::LexOrCompleteWord 0 1.66666666666667 6 0 2.33333333333333 0 0 0 0 42 0 0 0 0 0 0 0 3 18 0 13 4 0 3 4 3 0 0 0 3 0 0 0 126 0 0 0
clang::query::QueryParser 0 3.9 17.8 0 1 0 0 0 0 43 0 0 0 0 0 0 0 8 178 0 92 5 0 10 0 3 0 0 0 21 0 0 0 344 0 0 0
clang::query::QuerySession 3 1 2 0 1 0 0 0 0 43 0 0 0 0 0 0 0 1 2 0 2 4 0 1 4 1 0 0 0 1 0 0 0 43 0 0 0
ClangQuery 0 3.2 12.4 0 2.4 0 0 0 0 43 0 0 0 0 0 0 0 2 62 0 58 0 0 5 0 5 0 0 0 9 0 0 0 86 0 0 0
clang::rename::RenamingASTConsumer 0 3 17.5 0 3 0 0 0 0 44 0 0 0 1 0 0 0 2 35 0 27 5 0 2 0 2 0 0 0 9 0 0 0 88 0 0 0
clang::rename::RenamingAction 0 1 5 0 2.5 0 0 0 0 44 0 0 0 0 0 0 0 1 10 0 6 5 0 2 1 2 0 0 0 3 0 0 0 44 0 0 0
ClangRename 0 1.625 9.125 0 2.25 0 0 0 0 44 0 0 0 0 0 0 0 1 73 0 64 1 0 8 1 8 0 0 0 20 0 0 0 44 0 0 0
USRFinder 110 3 16 0 1.5 0 0 0 0 44 0 0 0 0 0 0 0 2 32 0 23 3 0 2 0 2 0 0 0 6 0 0 0 88 0 0 0
clang::rename::@399::NamedDeclFindingASTVisitor 0 0 0 0 0 0 0 0 0 44 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
USRFindingAction 1 2 25 0 1 0 0 0 0 44 0 0 0 0 0 0 0 1 25 0 25 0 0 1 0 1 0 0 0 2 0 0 0 44 0 0 0
clang::rename::NamedDeclFindingConsumer 0 6 33 0 1 0 0 0 0 45 0 0 0 1 0 0 0 1 33 0 33 3 0 1 3 1 0 0 0 7 0 0 0 45 0 0 0
clang::rename::USRFindingAction 1 1 4.25 0 0.25 0 0 0 0 45 0 0 0 0 0 0 0 3 17 0 9 3 0 4 0 4 0 0 0 7 0 0 0 135 0 0 0
USRLocFinder 2 1 7 0 2 0 0 0 0 45 0 0 0 0 0 0 0 1 7 0 7 2 0 1 0 1 0 0 0 2 0 0 0 45 0 0 0
clang::rename::@396::USRLocFindingASTVisitor 0 0 0 0 0 0 0 0 0 45 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ClangTidy 131 1.83333333333333 13.1666666666667 0 2.16666666666667 0 0 0 0 47 0 0 0 0 0 0 0 4 79 0 39 13 0 6 0 6 0 0 0 14 0 0 0 188 0 0 0
clang::tidy::@290::AnalyzerDiagnosticConsumer 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
clang::tidy::@290::ErrorReporter 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
clang::tidy::@290::ClangTidyASTConsumer 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
clang::tidy::OptionsView 5 1.4 2.6 0 2.4 0 0 0 0 47 0 0 0 0 0 0 0 3 13 0 7 2 0 5 0 5 0 0 0 12 0 0 0 141 0 0 0
clang::tidy::ClangTidyCheck 66 1 2.22222222222222 0 1.11111111111111 0 0 0 0 49 0 0 0 1 0 0 0 9 20 0 6 3 40 9 0 6 0 0 0 20 0 0 0 441 0 0 0
clang::tidy::ClangTidyASTConsumerFactory 5 3.6 22.2 0 0.8 0 0 0 0 51 0 0 0 0 0 0 0 1 111 0 50 2 0 5 0 4 0 0 0 35 0 0 0 51 0 0 0
ClangTidyDiagnosticConsumer 0 3 11 0 1 0 0 0 0 51 0 0 0 0 0 0 0 2 22 0 15 0 0 2 0 2 0 0 0 2 0 0 0 102 0 0 0
'@283::ClangTidyDiagnosticRenderer' 0 0 0 0 0 0 0 0 0 51 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
'@283::LessClangTidyError' 0 0 0 0 0 0 0 0 0 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
clang::tidy::ClangTidyMessage 1 1 5 0 2 0 0 0 0 51 0 0 0 0 0 0 0 2 10 0 8 3 0 2 3 2 0 0 0 5 0 0 0 102 0 0 0
clang::tidy::ClangTidyError 2 1 3 0 2 0 0 0 0 51 0 0 0 0 0 0 0 1 3 0 3 5 0 1 5 1 0 0 0 1 0 0 0 51 0 0 0
clang::tidy::GlobList 9 1.66666666666667 4.33333333333333 0 1.33333333333333 0 0 0 0 51 0 0 0 0 0 0 0 3 13 0 8 3 0 3 0 2 0 0 0 7 0 0 0 153 0 0 0
clang::tidy::ClangTidyStats 3 1 3.5 0 0 0 0 0 0 51 0 0 0 0 0 0 0 2 7 0 4 5 0 2 5 2 0 0 0 2 0 0 0 102 0 0 0
clang::tidy::ProfileData 1 0 0 0 0 0 0 0 0 51 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
clang::tidy::ClangTidyContext 13 1.29411764705882 4.47058823529412 0 0.705882352941177 0 0 0 0 52 0 0 0 0 0 0 0 9 76 0 24 9 0 17 0 15 0 0 0 44 0 0 0 468 0 0 0
clang::tidy::ClangTidyDiagnosticConsumer 1 4.14285714285714 22.8571428571429 0 1.14285714285714 0 0 0 0 55 0 0 0 1 0 0 0 1 160 0 60 6 0 7 0 4 0 0 0 61 0 0 0 55 0 0 0
clang::tidy::ClangTidyCheckFactories 4 1.33333333333333 3.66666666666667 0 0.833333333333333 0 0 0 0 55 0 0 0 0 0 0 0 1 22 0 9 1 0 6 0 6 0 0 0 22 0 0 0 55 0 0 0
clang::tidy::ClangTidyModule 4 1 1.66666666666667 0 0.333333333333333 0 0 0 0 55 0 0 0 0 0 0 0 3 5 0 3 0 4 3 0 3 0 0 0 3 0 0 0 165 0 0 0
ClangTidyModuleRegistry 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ClangTidyOptions 7 1.2 5.2 0 1.4 0 0 0 0 55 0 0 0 0 0 0 0 5 26 0 10 0 0 5 0 5 0 0 0 6 0 0 0 275 0 0 0
'llvm::yaml::SequenceTraits< FileFilter::LineRange >' 0 1.5 4 0 2.5 0 0 0 0 55 0 0 0 0 0 0 0 2 8 0 5 0 0 2 0 2 0 0 0 4 0 0 0 110 0 0 0
'llvm::yaml::MappingTraits< FileFilter >' 0 2.5 6.5 0 2 0 0 0 0 55 0 0 0 0 0 0 0 2 13 0 9 0 0 2 0 2 0 0 0 5 0 0 0 110 0 0 0
'llvm::yaml::MappingTraits< ClangTidyOptions::StringPair >' 0 1 4 0 2 0 0 0 0 55 0 0 0 0 0 0 0 1 4 0 4 0 0 1 0 1 0 0 0 1 0 0 0 55 0 0 0
llvm::yaml::NOptionMap 0 1.33333333333333 3 0 1.33333333333333 0 0 0 0 55 0 0 0 0 0 0 0 3 9 0 6 1 0 3 1 3 0 0 0 3 0 0 0 165 0 0 0
'llvm::yaml::MappingTraits< ClangTidyOptions >' 0 1 9 0 2 0 0 0 0 55 0 0 0 0 0 0 0 1 9 0 9 0 0 1 0 1 0 0 0 6 0 0 0 55 0 0 0
clang::tidy::FileFilter 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
clang::tidy::ClangTidyGlobalOptions 5 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
clang::tidy::ClangTidyOptions 14 4 18 0 0.5 0 0 0 0 55 0 0 0 0 0 0 0 1 36 0 23 6 0 2 6 2 0 0 0 17 0 0 0 55 0 0 0
clang::tidy::ClangTidyOptionsProvider 2 1 1 0 0.333333333333333 0 0 0 0 55 0 0 0 0 0 0 0 3 3 0 1 0 1 3 0 3 0 0 0 3 0 0 0 165 0 0 0
clang::tidy::DefaultOptionsProvider 4 1 3 0 1 0 0 0 0 55 0 0 0 1 0 0 0 3 9 0 3 2 1 3 0 3 0 0 0 3 0 0 0 165 0 0 0
clang::tidy::FileOptionsProvider 0 4 26 0 2.25 0 0 0 0 57 0 0 0 2 0 0 0 1 104 0 48 3 0 4 0 3 0 0 0 22 0 0 0 57 0 0 0
AvoidCStyleCastsCheck 0 2.5 10 0 2 0 0 0 0 57 0 0 0 0 0 0 0 2 20 0 11 0 0 2 0 2 0 0 0 2 0 0 0 114 0 0 0
clang::tidy::google::readability::AvoidCStyleCastsCheck 0 6.33333333333333 42 0 1.33333333333333 0 0 0 0 57 0 0 0 2 0 0 0 1 126 0 113 0 0 3 0 3 0 0 0 10 0 0 0 57 0 0 0
ExplicitConstructorCheck 0 3.33333333333333 13.6666666666667 0 2.33333333333333 0 0 0 0 57 0 0 0 0 0 0 0 2 41 0 22 0 0 3 0 3 0 0 0 6 0 0 0 114 0 0 0
clang::tidy::google::ExplicitConstructorCheck 0 3 19 0 1.33333333333333 0 0 0 0 57 0 0 0 2 0 0 0 1 57 0 51 0 0 3 0 3 0 0 0 10 0 0 0 57 0 0 0
clang::tidy::google::build::ExplicitMakePairCheck 0 1.66666666666667 13.3333333333333 0 1.33333333333333 0 0 0 0 57 0 0 0 2 0 0 0 1 40 0 27 0 0 3 0 3 0 0 0 9 0 0 0 57 0 0 0
