acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
fr::labri::gumtree::actions::model::Addition 6 1 4 0 1.5 0 0 0 0 2 0 0 0 1 0 0 0 1 8 0 5 2 3 2 0 2 0 0 0 11 0 0 0 2 0 0 0
fr::labri::gumtree::actions::model::Delete 0 1 3 0 0.333333333333333 0 0 0 0 2 0 0 0 1 0 0 0 2 9 0 3 0 0 3 0 2 0 0 0 7 0 0 0 4 0 0 0
fr::labri::gumtree::actions::model::Insert 0 1 3 0 1.5 0 0 0 0 2 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 1 0 0 0 5 0 0 0 4 0 0 0
fr::labri::gumtree::actions::model::Move 0 1 3 0 1.5 0 0 0 0 2 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 1 0 0 0 5 0 0 0 4 0 0 0
fr::labri::gumtree::actions::model::Permute 0 1 3 0 1.5 0 0 0 0 2 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 1 0 0 0 5 0 0 0 4 0 0 0
fr::labri::gumtree::actions::model::Update 0 1 3.33333333333333 0 0.666666666666667 0 0 0 0 2 0 0 0 1 0 0 0 1 10 0 4 1 0 3 0 2 0 0 0 10 0 0 0 2 0 0 0
fr::labri::gumtree::actions::RootAndLeavesClassifier 0 4.66666666666667 13.6666666666667 0 2.33333333333333 0 0 0 0 2 0 0 0 1 0 0 0 3 41 0 35 0 0 3 0 3 0 0 0 17 0 0 0 6 0 0 0
fr::labri::gumtree::actions::RootsClassifier 1 2.66666666666667 6.33333333333333 0 2.33333333333333 0 0 0 0 2 0 0 0 1 0 0 0 3 19 0 13 0 0 3 0 3 0 0 0 16 0 0 0 6 0 0 0
fr::labri::gumtree::actions::TreeClassifier 17 1 4.2 0 1 0 0 0 0 2 0 0 0 0 0 0 0 7 42 0 11 10 3 10 0 9 0 0 0 30 0 0 0 14 0 0 0
fr::labri::gumtree::algo::HungarianAlgorithm 1 5.1 19.2 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 1 192 0 53 8 0 10 0 2 0 0 0 52 0 0 0 0 0 0 0
fr::labri::gumtree::algo::StringAlgorithms 0 5.2 18.8 0 1.6 0 0 0 0 0 0 0 0 0 0 0 0 3 94 0 25 0 0 5 0 4 0 0 0 7 0 0 0 0 0 0 0
fr::labri::gumtree::io::ActionsSerializer 0 2.33333333333333 7.33333333333333 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 22 0 11 0 0 3 0 2 0 0 0 3 0 0 0 0 0 0 0
fr::labri::gumtree::io::MatrixDebugger 0 2.5 5 0 0.75 0 0 0 0 0 0 0 0 0 0 0 0 4 20 0 6 0 0 4 0 3 0 0 0 4 0 0 0 0 0 0 0
fr::labri::gumtree::io::TreeGenerator 11 1 2.25 0 0.75 0 0 0 0 1 0 0 0 0 0 0 0 1 9 0 6 0 3 4 0 4 0 0 0 8 0 0 0 1 0 0 0
fr::labri::gumtree::io::TreeIoUtils 0 2.9 13.6 0 1.4 0 0 0 0 1 0 0 0 0 0 0 0 7 136 0 33 0 0 10 0 7 0 0 0 20 0 0 0 7 0 0 0
fr::labri::gumtree::matchers::CompositeMatcher 0 2.5 11.5 0 1.5 0 0 0 0 2 0 0 0 1 0 0 0 1 23 0 19 1 0 2 0 2 0 0 0 13 0 0 0 2 0 0 0
fr::labri::gumtree::matchers::CompositeMatchers 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fr::labri::gumtree::matchers::CompositeMatchers::ChangeDistillerMatcherFactory 0 1 5 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 5 0 5 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
fr::labri::gumtree::matchers::CompositeMatchers::GumTreeMatcherFactory 0 1 5 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 5 0 5 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
fr::labri::gumtree::matchers::CompositeMatchers::XyMatcherFactory 0 1 5 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 5 0 5 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
fr::labri::gumtree::matchers::heuristic::cd::ChangeDistillerBottumUpMatcher 1 3 8 0 1 0 0 0 0 2 0 0 0 1 0 0 0 2 24 0 16 2 0 3 2 2 0 0 0 15 0 0 0 4 0 0 0
fr::labri::gumtree::matchers::heuristic::cd::ChangeDistillerBottumUpMatcher::ChangeDistillerBottomUpMatcherFactory 0 1 3 0 2 0 0 0 0 2 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 4 0 0 0 2 0 0 0
fr::labri::gumtree::matchers::heuristic::cd::ChangeDistillerLeavesMatcher 2 3.66666666666667 12.6666666666667 0 1 0 0 0 0 3 0 0 0 1 0 0 0 2 38 0 27 2 0 3 1 3 0 0 0 14 0 0 0 6 0 0 0
fr::labri::gumtree::matchers::heuristic::cd::ChangeDistillerLeavesMatcher::LeafMappingComparator 0 1 3 0 1.5 0 0 0 0 2 0 0 0 1 0 0 0 1 6 0 3 0 0 2 0 2 0 0 0 6 0 0 0 2 0 0 0
fr::labri::gumtree::matchers::heuristic::cd::ChangeDistillerLeavesMatcher::ChangeDistillerLeavesMatcherFactory 0 1 3 0 2 0 0 0 0 2 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 4 0 0 0 2 0 0 0
fr::labri::gumtree::matchers::heuristic::gt::CompleteBottomUpMatcher 1 5.75 20.5 0 1.25 0 0 0 0 4 0 0 0 1 0 0 0 2 82 0 30 4 0 4 0 2 0 0 0 40 0 0 0 8 0 0 0
fr::labri::gumtree::matchers::heuristic::gt::CompleteBottomUpMatcher::CompleteBottumUpMatcherFactory 0 1 3 0 2 0 0 0 0 2 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 4 0 0 0 2 0 0 0
fr::labri::gumtree::matchers::heuristic::gt::GreedyBottomUpMatcher 1 4.75 12.25 0 1.5 0 0 0 0 2 0 0 0 1 0 0 0 2 49 0 24 4 0 4 0 2 0 0 0 36 0 0 0 4 0 0 0
