acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
edu::ksu::cis::indus::staticanalyses::dependency::LocalStmtPairRetriever 0 1 5 0 2 0 0 0 0 17 0 0 0 1 0 0 0 3 15 0 6 0 0 3 0 3 0 0 0 3 0 0 0 51 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::NonTerminationInsensitiveEntryControlDA 0 3.1 18.7 0 1.6 0 0 0 0 19 0 0 0 2 0 0 0 2 187 0 37 4 0 10 1 4 0 0 0 26 0 0 0 38 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::NonTerminationSensitiveEntryControlDA 1 4.15384615384615 23.5384615384615 0 1.15384615384615 0 0 0 0 19 0 0 0 2 0 0 0 3 306 0 49 5 0 13 1 3 0 0 0 48 0 0 0 57 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::PairRetriever 0 1 6.33333333333333 0 2 0 0 0 0 19 0 0 0 1 0 0 0 3 19 0 8 0 0 3 0 3 0 0 0 3 0 0 0 57 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::ReadyDAv1 2 3.78125 22.5625 0 1.09375 0 0 0 0 20 0 0 0 1 0 0 0 5 722 0 81 18 1 32 5 13 0 0 0 126 0 0 0 100 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::ReadyDAv1::PreProcessor 0 2 7.5 0 1 0 0 0 0 20 0 0 0 1 0 0 0 4 30 0 21 0 0 4 0 4 0 0 0 4 0 0 0 80 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::ReadyDAv2 3 1.85714285714286 9.71428571428571 0 0.857142857142857 0 0 0 0 20 0 0 0 2 0 0 0 2 68 0 29 2 1 7 0 3 0 0 0 14 0 0 0 40 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::ReadyDAv3 0 1.6 7.6 0 1.2 0 0 0 0 21 0 0 0 3 0 0 0 3 38 0 16 0 0 5 0 2 0 0 0 9 0 0 0 63 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::ReferenceBasedDataDA 0 2.25 9.625 0 0.5 0 0 0 0 21 0 0 0 1 0 0 0 4 77 0 19 4 0 8 1 6 0 0 0 21 0 0 0 84 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::StmtRetriever 0 1 6.33333333333333 0 2 0 0 0 0 21 0 0 0 1 0 0 0 3 19 0 8 0 0 3 0 3 0 0 0 3 0 0 0 63 0 0 0
edu::ksu::cis::indus::staticanalyses::dependency::SynchronizationDA 0 2.77777777777778 13.8888888888889 0 0.444444444444444 0 0 0 0 21 0 0 0 1 0 0 0 5 125 0 28 2 0 9 1 7 0 0 0 18 0 0 0 105 0 0 0
