acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
edu::umd::cs::findbugs::ba::AbstractDominatorsAnalysis 14 1.58333333333333 5.83333333333333 0 1.66666666666667 0 0 0 0 4 0 0 0 1 0 0 0 5 70 0 12 2 2 12 0 12 0 0 0 31 0 0 0 20 0 0 0
edu::umd::cs::findbugs::ba::AbstractField 1 1 4 0 1 0 0 0 0 2 0 0 0 3 0 0 0 4 16 0 7 0 1 4 0 3 0 0 0 14 0 0 0 8 0 0 0
edu::umd::cs::findbugs::ba::AbstractFrameModelingVisitor 72 1 3.50769230769231 0 1.01025641025641 0 0 0 0 0 0 0 0 1 0 0 0 195 684 0 24 3 4 195 0 194 0 0 0 195 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::AbstractMethod 1 1 3.875 0 0.625 0 0 0 0 3 0 0 0 3 0 0 0 8 31 0 7 0 1 8 0 7 0 0 0 19 0 0 0 24 0 0 0
edu::umd::cs::findbugs::ba::AccessibleEntity 79 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 1 0 2 9 0 9 0 0 0 9 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::AnalysisCacheToAnalysisContextAdapter 1 1.56521739130435 5.47826086956522 0 0.217391304347826 0 0 0 0 9 0 0 0 1 0 0 0 20 126 0 24 2 0 23 0 23 0 0 0 46 0 0 0 180 0 0 0
edu::umd::cs::findbugs::ba::AnalysisCacheToAnalysisContextAdapter::DelegatingRepositoryLookupFailureCallback 0 1 3 0 1.2 0 0 0 0 0 0 0 0 2 0 0 0 5 15 0 3 0 0 5 0 5 0 0 0 5 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::AnalysisContext 166 1.66071428571429 4.16071428571429 0 0.464285714285714 0 0 0 0 9 0 0 0 0 0 0 0 15 233 0 16 18 1 56 10 54 0 0 0 134 0 0 0 135 0 0 0
edu::umd::cs::findbugs::ba::AnalysisException 0 1 3.28571428571429 0 2.85714285714286 0 0 0 0 0 0 0 0 2 0 0 0 7 23 0 4 1 0 7 0 7 0 0 0 7 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::AnalysisFeatures 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::AnalysisFeatures::AnalysisFeature 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::AnnotationDatabase 5 1 17.9411764705882 0 2.23529411764706 0 0 0 0 0 0 0 0 0 0 0 0 17 305 0 134 5 0 17 1 10 0 0 0 17 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::AnnotationDatabase::Target 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::AnnotationEnumeration 1 1 3.5 0 0.666666666666667 0 0 0 0 0 0 0 0 1 0 0 0 6 21 0 5 2 0 6 0 5 0 0 0 6 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::AnnotationRetentionDatabase 0 1.66666666666667 4.33333333333333 0 1.33333333333333 0 0 0 0 0 0 0 0 0 0 0 0 1 13 0 5 1 0 3 0 3 0 0 0 6 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::AssertionMethods 3 4.33333333333333 19.5 0 1.5 0 0 0 0 1 0 0 0 1 0 0 0 1 117 0 58 3 0 6 0 4 0 0 0 21 0 0 0 1 0 0 0
edu::umd::cs::findbugs::ba::AssertionMethods::UserAssertionMethod 4 1 3.33333333333333 0 0.666666666666667 0 0 0 0 0 0 0 0 0 0 0 0 1 10 0 4 2 0 3 0 3 0 0 0 7 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::AssignedFieldMap 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::BackwardDataflowAnalysis 2 1 3.5 0 0.75 0 0 0 0 0 0 0 0 3 0 0 0 4 14 0 5 2 1 4 0 3 0 0 0 4 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::BasicAbstractDataflowAnalysis 15 1 4.28571428571429 0 0.928571428571429 0 0 0 0 0 0 0 0 1 0 0 0 14 60 0 14 2 2 14 0 13 0 0 0 14 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::BasicBlock 48 1.54545454545455 4.90909090909091 0 0.318181818181818 0 0 0 0 3 0 0 0 3 0 0 0 6 108 0 9 7 0 22 0 22 0 0 0 58 0 0 0 18 0 0 0
edu::umd::cs::findbugs::ba::BasicBlock::InstructionIterator 9 1.33333333333333 4.88888888888889 0 0.333333333333333 0 0 0 0 1 0 0 0 1 0 0 0 2 44 0 9 1 0 9 0 8 0 0 0 21 0 0 0 2 0 0 0
edu::umd::cs::findbugs::ba::BasicBlock::InstructionReverseIterator 0 1.25 4.25 0 0.5 0 0 0 0 1 0 0 0 1 0 0 0 4 17 0 7 1 0 4 0 4 0 0 0 7 0 0 0 4 0 0 0
edu::umd::cs::findbugs::ba::bcp::Binding 4 1.25 4.5 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 1 18 0 7 2 0 4 0 4 0 0 0 10 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::bcp::BindingSet 3 2 7.33333333333333 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 22 0 13 2 0 3 0 3 0 0 0 13 0 0 0 1 0 0 0
