acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
com::ibm::wala::cast::java::client::JavaSourceAnalysisEngine 0 1.42857142857143 6.21428571428571 0 0.785714285714286 0 0 0 0 8 0 0 0 2 0 0 0 8 87 0 18 3 0 14 0 8 0 0 0 48 0 0 0 64 0 0 0
com::ibm::wala::cast::java::examples::ast::SynchronizedBlockDuplicator 1 3 12.1666666666667 0 2.66666666666667 0 0 0 0 5 0 0 0 1 0 0 0 3 73 0 27 1 0 6 0 2 0 0 0 34 0 0 0 15 0 0 0
com::ibm::wala::cast::java::examples::ast::SynchronizedBlockDuplicator::UnwindKey 0 1 3.6 0 0.8 0 0 0 0 0 0 0 0 1 0 0 0 5 18 0 5 3 0 5 0 4 0 0 0 5 0 0 0 0 0 0 0
com::ibm::wala::cast::java::examples::ast::SynchronizedBlockDuplicator::RootContext 0 3 3 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 2 0 0 0 1 0 0 0
com::ibm::wala::cast::java::examples::ast::SynchronizedBlockDuplicator::SyncContext 0 1 5.66666666666667 0 1.33333333333333 0 0 0 0 0 0 0 0 1 0 0 0 3 17 0 9 3 0 3 0 1 0 0 0 3 0 0 0 0 0 0 0
com::ibm::wala::cast::java::ipa::callgraph::AstJavaCFABuilder 2 1 3 0 3 0 0 0 0 1 0 0 0 5 0 0 0 1 3 0 3 0 2 1 0 1 0 0 0 3 0 0 0 1 0 0 0
com::ibm::wala::cast::java::ipa::callgraph::AstJavaSSAPropagationCallGraphBuilder 3 1.5 6.33333333333333 0 1.5 0 0 0 0 5 0 0 0 4 0 0 0 6 38 0 18 0 1 6 0 1 0 0 0 16 0 0 0 30 0 0 0
com::ibm::wala::cast::java::ipa::callgraph::AstJavaSSAPropagationCallGraphBuilder::EnclosingObjectReferenceKey 2 1 3.66666666666667 0 1 0 0 0 0 1 0 0 0 3 0 0 0 1 11 0 4 1 0 3 0 3 0 0 0 9 0 0 0 1 0 0 0
com::ibm::wala::cast::java::ipa::callgraph::AstJavaSSAPropagationCallGraphBuilder::AstJavaInterestingVisitor 0 1 3 0 1 0 0 0 0 0 0 0 0 3 0 0 0 3 9 0 3 0 0 3 0 2 0 0 0 3 0 0 0 0 0 0 0
com::ibm::wala::cast::java::ipa::callgraph::AstJavaSSAPropagationCallGraphBuilder::AstJavaPointerFlowGraph 0 1 3 0 2.5 0 0 0 0 0 0 0 0 6 0 0 0 2 6 0 3 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0
com::ibm::wala::cast::java::ipa::callgraph::AstJavaSSAPropagationCallGraphBuilder::AstJavaPointerFlowGraph::AstJavaPointerFlowVisitor 0 1 3 0 2.66666666666667 0 0 0 0 0 0 0 0 3 0 0 0 3 9 0 3 0 0 3 0 2 0 0 0 3 0 0 0 0 0 0 0
com::ibm::wala::cast::java::ipa::callgraph::AstJavaSSAPropagationCallGraphBuilder::AstJavaConstraintVisitor 0 3.4 22.6 0 1.6 0 0 0 0 12 0 0 0 3 0 0 0 5 113 0 49 0 0 5 0 4 0 0 0 35 0 0 0 60 0 0 0
com::ibm::wala::cast::java::ipa::callgraph::AstJavaZeroOneContainerCFABuilder 0 1 11.6666666666667 0 3.66666666666667 0 0 0 0 4 0 0 0 6 0 0 0 1 35 0 24 0 0 3 0 1 0 0 0 24 0 0 0 4 0 0 0
com::ibm::wala::cast::java::ipa::callgraph::AstJavaZeroXCFABuilder 0 1.5 13 0 7 0 0 0 0 3 0 0 0 6 0 0 0 1 26 0 16 0 0 2 0 2 0 0 0 15 0 0 0 3 0 0 0
com::ibm::wala::cast::java::ipa::callgraph::JavaScopeMappingInstanceKeys 0 3.25 11.75 0 1.5 0 0 0 0 6 0 0 0 2 0 0 0 2 47 0 33 0 0 4 0 1 0 0 0 14 0 0 0 12 0 0 0
com::ibm::wala::cast::java::ipa::callgraph::JavaSourceAnalysisScope 0 1 5.33333333333333 0 0.333333333333333 0 0 0 0 4 0 0 0 1 0 0 0 3 16 0 10 0 0 3 0 3 0 0 0 15 0 0 0 12 0 0 0
com::ibm::wala::cast::java::ipa::modref::AstJavaModRef 0 1 3 0 4.5 0 0 0 0 2 0 0 0 2 0 0 0 2 6 0 3 0 0 2 0 0 0 0 0 11 0 0 0 4 0 0 0
com::ibm::wala::cast::java::ipa::modref::AstJavaModRef::AstJavaRefVisitor 1 1 3 0 2 0 0 0 0 1 0 0 0 4 0 0 0 3 9 0 3 0 0 3 0 2 0 0 0 7 0 0 0 3 0 0 0
com::ibm::wala::cast::java::ipa::modref::AstJavaModRef::AstJavaModVisitor 0 1 3 0 2 0 0 0 0 1 0 0 0 3 0 0 0 3 9 0 3 0 0 3 0 2 0 0 0 7 0 0 0 3 0 0 0
com::ibm::wala::cast::java::ipa::slicer::AstJavaSlicer 0 2 7.75 0 2.5 0 0 0 0 5 0 0 0 1 0 0 0 1 31 0 17 0 0 4 0 4 0 0 0 12 0 0 0 5 0 0 0
com::ibm::wala::cast::java::JavaSourcePlugin 0 1 3.25 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 13 0 4 1 0 4 0 4 0 0 0 7 0 0 0 0 0 0 0
com::ibm::wala::cast::java::loader::JavaSourceLoaderImpl 2 2.4 6.9 0 2.1 0 0 0 0 10 0 0 0 2 0 0 0 8 69 0 32 1 1 10 1 8 0 0 0 57 0 0 0 80 0 0 0
com::ibm::wala::cast::java::loader::JavaSourceLoaderImpl::JavaClass 4 1.66666666666667 6.66666666666667 0 1.88888888888889 0 0 0 0 5 0 0 0 3 0 0 0 5 60 0 17 2 0 9 0 6 0 0 0 29 0 0 0 25 0 0 0
com::ibm::wala::cast::java::loader::JavaSourceLoaderImpl::JavaField 0 1 5 0 3 0 0 0 0 6 0 0 0 4 0 0 0 1 5 0 5 0 0 1 0 0 0 0 0 9 0 0 0 6 0 0 0
com::ibm::wala::cast::java::loader::JavaSourceLoaderImpl::JavaEntityMethod 2 1.44444444444444 7.11111111111111 0 1.44444444444444 0 0 0 0 5 0 0 0 4 0 0 0 9 64 0 21 2 2 9 0 7 0 0 0 21 0 0 0 45 0 0 0
