acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
package2::Incr 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 3 1 0 1 0 1 0 0 0 2 0 0 0 0 0 0 0
Main 0 10 49 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 98 0 71 0 0 2 0 1 0 0 0 3 0 0 0 0 0 0 0
package1::Main 0 2 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 6 0 6 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
VTransformer::Main 0 2 14 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 14 0 14 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
Obfuscator 0 30 33 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 33 0 33 0 0 1 0 1 0 0 0 5 0 0 0 1 0 0 0
ASTSpecialBlock 1 2 11 0 1 0 0 0 0 2 0 0 0 2 0 0 0 1 11 0 11 0 0 1 0 1 0 0 0 5 0 0 0 2 0 0 0
VTransformer::AddAcceptVisitor 0 2 12 0 1.5 0 0 0 0 1 0 0 0 2 0 0 0 2 24 0 20 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
VTransformer::UnparseVisitor 2 1.10112359550562 4.41573033707865 0 1.96629213483146 0 0 0 0 2 0 0 0 1 0 0 0 2 393 0 23 1 1 89 0 87 0 0 0 186 0 0 0 4 0 0 0
edu::ksu::cis::projects::bogor::ext::atomicity::AtomicModule 1 1.125 7.125 0 0.875 0 0 0 0 4 0 0 0 2 0 0 0 4 57 0 27 2 0 8 0 7 0 0 0 24 0 0 0 16 0 0 0
edu::ksu::cis::projects::bogor::ext::atomicity::AtomicModule::AtomicityOperationBacktrackingInfo 0 1.2 8.3 0 0.8 0 0 0 0 3 0 0 0 4 0 0 0 1 83 0 27 6 0 10 0 9 0 0 0 35 0 0 0 3 0 0 0
edu::ksu::cis::projects::bogor::analyses::CFG 1 2.5 19.9 0 0.7 0 0 0 0 6 0 0 0 1 0 0 0 2 199 0 118 6 0 10 0 7 0 0 0 41 0 0 0 12 0 0 0
edu::ksu::cis::projects::bogor::analyses::IntraFSMAnalysis 0 1 15.5555555555556 0 1.44444444444444 0 0 0 0 0 0 0 0 0 0 0 0 9 140 0 50 9 0 9 0 2 0 0 0 9 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::analyses::IntraFSMAnalysis::SetContainmentOperator 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::analyses::IntraFSMAnalysis::SetMergeOperator 0 1 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::analyses::IntraFSMAnalysis::SetFactory 1 1 1 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::analyses::IntraFSMAnalysis::WorkListEntry 0 1 5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 5 2 0 1 2 1 0 0 0 1 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::analyses::LiveVariableAnalysis 2 2.44444444444444 16.6666666666667 0 1 0 0 0 0 11 0 0 0 1 0 0 0 2 150 0 45 2 0 9 0 3 0 0 0 43 0 0 0 22 0 0 0
edu::ksu::cis::projects::bogor::analyses::LiveVariableAnalysis::HashSetFactory 0 1 5.5 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 1 11 0 7 0 0 2 0 2 0 0 0 3 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::analyses::LiveVariableAnalysis::LeftSubsetOfRightOperator 0 1 4 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 4 0 4 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::analyses::LiveVariableAnalysis::UnionOperator 0 1 8 0 3 0 0 0 0 1 0 0 0 1 0 0 0 1 8 0 8 0 0 1 0 1 0 0 0 2 0 0 0 1 0 0 0
edu::ksu::cis::projects::bogor::analyses::LocalVariablesCollector 2 3 14.75 0 1.75 0 0 0 0 3 0 0 0 1 0 0 0 3 59 0 28 1 0 4 0 3 0 0 0 14 0 0 0 9 0 0 0
edu::ksu::cis::projects::bogor::ast::AbstractLocal 15 1.11111111111111 5 0 0.555555555555556 0 0 0 0 1 0 0 0 2 0 0 0 1 45 0 12 3 2 9 0 9 0 0 0 24 0 0 0 1 0 0 0
edu::ksu::cis::projects::bogor::ast::Action 15 1 3.25 0 0.25 0 0 0 0 0 0 0 0 2 0 0 0 1 13 0 5 1 9 4 0 4 0 0 0 8 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::ast::ActionExtension 3 2 13.1176470588235 0 0.823529411764706 0 0 0 0 3 0 0 0 3 0 0 0 2 223 0 59 5 0 17 0 17 0 0 0 62 0 0 0 6 0 0 0
edu::ksu::cis::projects::bogor::ast::ActionStatement 2 1.14285714285714 6.71428571428571 0 0.571428571428571 0 0 0 0 4 0 0 0 3 0 0 0 2 47 0 10 1 0 7 0 6 0 0 0 20 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::ApplyExp 9 1.6 10 0 0.6 0 0 0 0 4 0 0 0 3 0 0 0 2 100 0 22 2 0 10 0 10 0 0 0 31 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::ArrayAccessExp 7 1.22222222222222 7 0 0.555555555555556 0 0 0 0 4 0 0 0 4 0 0 0 2 63 0 16 2 0 9 0 9 0 0 0 30 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::AssertAction 3 1.14285714285714 6 0 0.428571428571429 0 0 0 0 4 0 0 0 3 0 0 0 2 42 0 10 1 0 7 0 7 0 0 0 20 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::AssignAction 8 1.22222222222222 7.11111111111111 0 0.555555555555556 0 0 0 0 4 0 0 0 3 0 0 0 2 64 0 16 2 0 9 0 9 0 0 0 30 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::AssumeAction 3 1.14285714285714 6.28571428571429 0 0.428571428571429 0 0 0 0 4 0 0 0 3 0 0 0 2 44 0 10 1 0 7 0 7 0 0 0 20 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::ASTArrayType 2 1.36363636363636 7.09090909090909 0 0.545454545454545 0 0 0 0 4 0 0 0 3 0 0 0 2 78 0 16 2 0 11 0 11 0 0 0 38 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::ASTBooleanType 0 1 4.5 0 0.333333333333333 0 0 0 0 3 0 0 0 3 0 0 0 4 27 0 7 0 0 6 0 6 0 0 0 11 0 0 0 12 0 0 0
edu::ksu::cis::projects::bogor::ast::ASTDoubleType 0 1 4.5 0 0.333333333333333 0 0 0 0 3 0 0 0 3 0 0 0 4 27 0 7 0 0 6 0 6 0 0 0 11 0 0 0 12 0 0 0
edu::ksu::cis::projects::bogor::ast::ASTExtType 2 2 12.3333333333333 0 0.583333333333333 0 0 0 0 4 0 0 0 3 0 0 0 2 148 0 31 2 0 12 0 12 0 0 0 37 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::ASTFloatType 0 1 4.5 0 0.333333333333333 0 0 0 0 3 0 0 0 3 0 0 0 4 27 0 7 0 0 6 0 6 0 0 0 11 0 0 0 12 0 0 0
edu::ksu::cis::projects::bogor::ast::ASTFunType 2 2.08333333333333 13 0 0.583333333333333 0 0 0 0 4 0 0 0 3 0 0 0 2 156 0 30 2 0 12 0 12 0 0 0 45 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::ASTIntRangeType 3 1.38461538461538 8.38461538461539 0 0.615384615384615 0 0 0 0 5 0 0 0 3 0 0 0 2 109 0 18 3 0 13 0 13 0 0 0 48 0 0 0 10 0 0 0
edu::ksu::cis::projects::bogor::ast::ASTIntType 0 1 4.5 0 0.333333333333333 0 0 0 0 3 0 0 0 3 0 0 0 4 27 0 7 0 0 6 0 6 0 0 0 11 0 0 0 12 0 0 0
edu::ksu::cis::projects::bogor::ast::ASTLockType 0 1 4.5 0 0.333333333333333 0 0 0 0 3 0 0 0 3 0 0 0 4 27 0 7 0 0 6 0 6 0 0 0 11 0 0 0 12 0 0 0
edu::ksu::cis::projects::bogor::ast::ASTLongRangeType 2 1.38461538461538 8.38461538461539 0 0.615384615384615 0 0 0 0 6 0 0 0 3 0 0 0 2 109 0 18 3 0 13 0 13 0 0 0 50 0 0 0 12 0 0 0
edu::ksu::cis::projects::bogor::ast::ASTLongType 0 1 4.5 0 0.333333333333333 0 0 0 0 3 0 0 0 3 0 0 0 4 27 0 7 0 0 6 0 6 0 0 0 11 0 0 0 12 0 0 0
